gene_symbol,log2FoldChange,pvalue,t_statistic,mean_case,mean_ctrl,padj,comparison,dataset,ischemia_also
POTEF,0.453600105799433,5.958690150634975e-06,5.108706183774945,12.137918341377366,11.684318235577933,0.0001010335423485536,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PPA1,0.42673938788632526,4.854618700461877e-12,8.299819544159798,10.943629606241517,10.516890218355192,3.331472183887925e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PPP1R15A,2.4690585132427234,2.047449348240898e-26,20.93941086498785,11.24681736198888,8.777758848746156,1.0377114666560224e-23,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PPP1R16A,-0.5421023648504537,1.7107416730180986e-06,-5.4319809034913895,8.739930124957912,9.282032489808365,3.4204263288427925e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PPP1R16B,-0.6938216149774181,2.951560038312703e-07,-5.904745035546292,7.951407985477749,8.645229600455167,7.439381433894576e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PPP1R1B,0.5647356523157523,7.253940755476191e-17,9.817285489518225,7.605725375049531,7.040989722733778,1.0937330672423546e-14,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PPP1R3C,0.554617700730331,1.2069828585851865e-10,7.051735692014949,8.692753198049347,8.138135497319016,6.534639370927032e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PPP2R2B,-0.41097275450072956,2.557432730498639e-05,-4.725655321556712,7.509944999273603,7.920917753774333,0.0003589707129592468,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PPRC1,0.4544689948611085,3.4526511183597704e-09,6.866780879396706,7.945454622568429,7.49098562770732,1.3912133581996213e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PRNP,-0.41892027775429774,0.00041627460185315396,-3.8083345557778987,9.488054622774833,9.90697490052913,0.003868218174543103,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PRO0628,0.5899742151376612,4.329811220789926e-18,10.937890390272761,7.714241939494678,7.124267724357017,7.953806490173355e-16,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PRODH2,-1.1548722331041112,0.00021141104514693635,-4.0363580727761414,9.420818366973295,10.575690600077406,0.002199710224139543,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PROZ,-0.47016414519855054,0.000684959867548633,-3.646348600524703,7.302180430342586,7.772344575541137,0.005893681069373767,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PSMB10,0.5034127367811934,3.172615411006727e-09,6.893553124629802,9.456310211451527,8.952897474670333,1.2919885043060987e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PSMB8,0.37991833691549637,3.1776088712850555e-08,6.4116581225466796,8.388290838179136,8.00837250126364,1.0370246112362174e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PSME2,0.42438489957401515,2.8795973744564516e-10,7.487341861189358,9.78222909342338,9.357844193849365,1.4577138718563122e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PTER,-0.4804150843941173,0.0005004774005228116,-3.760455927312164,7.2606213985153225,7.74103648290944,0.004523082149170305,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PTGR1,-0.47305133492687723,9.447908737834114e-08,-5.937483135289635,9.636933235272023,10.1099845701989,2.711085790412467e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PTGS2,0.6311164880508695,0.001382100203513451,3.4060461490090956,8.236393905288281,7.605277417237412,0.010513708727161002,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PTP4A2,0.5573819987236845,1.75139755931819e-06,5.47325299876113,9.146419286528715,8.58903728780503,3.491429303593648e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PTPLAD2,0.4245315292695526,0.00033322603449374206,3.8592642275708156,9.735876014960331,9.311344485690778,0.0032040730498395995,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
PTPN1,1.0826717364893543,4.0897428489188646e-20,11.962903832905143,9.569518576162848,8.486846839673493,1.012018896620411e-17,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PTPRD,-0.5183398661003977,0.0003796836645050966,-3.860736422414334,8.160492365390757,8.678832231491155,0.0035771898577236054,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
PXMP2,-0.7520981837151517,6.68062604686575e-08,-6.3706927161929086,9.407423496421353,10.159521680136505,1.9931481979680962e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
QDPR,-0.4203303710559947,0.00446423781545048,-2.978554748520406,10.195922283604585,10.61625265466058,0.02771503721702411,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
QRFPR,0.5510504534683776,0.0013177311366457142,3.4166972265889886,11.44342962825851,10.892379174790133,0.010108131970327363,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RAB11FIP3,-0.4728837734890412,0.0006437685206939373,-3.659763531083996,10.22772736548319,10.700611138972231,0.0055872519826762656,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RAD51,0.5586994339302631,5.011635276511263e-12,8.350770653097186,8.100882774200347,7.542183340270084,3.4280400191382005e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RALYL,-0.4448779012215933,6.2592116269650015e-06,-5.039229790080802,8.179722712397403,8.624600613618997,0.00010538628632107118,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RANBP6,1.1541549915097518,5.1295052109149514e-26,16.2680652089734,9.088083338708715,7.933928347198964,2.4245269180624638e-23,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RARRES1,1.1524517758529855,2.6220229314787486e-20,11.894293922949911,8.561286435891374,7.408834660038388,6.720870599897284e-18,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RARRES3,1.6450618328911268,1.3145881813254525e-24,14.097828226762115,11.141718368069002,9.496656535177875,5.701111445754414e-22,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RASD1,1.4887759390866346,5.491146757790933e-12,9.040898798234613,11.204433477364546,9.715657538277911,3.7257430751611477e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RASSF4,0.6698809291303176,1.1959945575779666e-11,7.978099458865796,8.417500208770237,7.7476192796399195,7.704732473756864e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RBBP8,0.5436608304783714,1.7879504563367133e-12,8.430771740887863,9.44608148736216,8.90242065688379,1.33594514825429e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RBL2,-0.3898315568445767,1.4314693680386064e-09,-7.353545415764012,8.416227241989612,8.806058798834188,6.292332487490079e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RBMS1,0.45977107440211995,1.054514067296833e-12,8.932461769951452,8.187024894456416,7.727253820054296,8.139494177793738e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RBP4,-0.8083759978088931,9.929897366389714e-05,-4.276073013727393,8.340249062952749,9.148625060761642,0.0011568014193074387,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RBP5,-0.649487109969078,0.003731037258644671,-3.062591820294929,9.895754539378277,10.545241649347355,0.02395505866291291,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RCADH5,-0.41384421182951137,2.5233317119531347e-10,-7.677132460820174,7.6278841053453075,8.041728317174819,1.28821596027588e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RCAN2,-0.41524443810401657,3.9633058675815395e-08,-6.376104422275634,8.605058227397059,9.020302665501076,1.2554547284002455e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RDH12,-0.7352748757354313,1.22707124217715e-07,-6.3560150599851735,6.954722893192382,7.689997768927813,3.3982360727232504e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RDH5,-0.5250182888309567,2.6713634620604765e-05,-4.6784817211384055,7.752405264099126,8.277423552930083,0.00037383980957584185,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
REEP6,-0.48768383088331824,0.0015416964537908486,-3.3729192176995144,7.988802000476316,8.476485831359634,0.011515366605401213,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
REG1A,1.7557576608442655,4.342179137943511e-33,14.685532206377953,8.738440680760641,6.982683019916376,4.455181702338285e-30,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
REG3G,0.8550741442236172,8.273709744326394e-18,9.47297828644723,7.492541817120964,6.637467672897347,1.4323051350394175e-15,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RGN,-0.39957792582616314,0.00011549447986542363,-4.1720648377683425,8.242358538675353,8.641936464501516,0.0013173823981829653,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RGS1,1.4193499069028928,8.651127409353543e-55,21.745748476111867,8.452226560228507,7.032876653325614,5.198956810418221e-51,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RGS16,0.7029724723735882,7.152586267186797e-37,16.745367400214473,7.527751934875143,6.824779462501555,1.0375442982818861e-33,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RGS2,1.224983765490693,1.2790945072742805e-15,10.567135737441614,9.89344853028809,8.668464764797397,1.5733236443715544e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RHBDL2,0.4236454561799672,0.003291327336631962,3.0970211613092786,9.104599627389439,8.680954171209471,0.0215933042841698,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RHOB,1.4468654128488954,6.770769440400222e-20,13.875071805983263,11.318544559318983,9.871679146470088,1.6183293070983872e-17,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RHOU,0.46946729388275,2.6044456146005177e-09,6.972168169245157,8.301372237073151,7.831904943190401,1.0858395804697718e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RHPN2,0.8391892855188008,4.2551539113309383e-20,11.61479351955213,10.281030357246468,9.441841071727668,1.0467927461284128e-17,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RIPK2,0.420022415150628,4.453817096872271e-15,9.47982949979149,8.090531314225176,7.670508899074548,5.023022086169593e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RIPK4,0.4798470555915024,1.0677605425853963e-16,10.12188683498603,8.371032152335165,7.891185096743662,1.5705413547181773e-14,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RN5S9,0.8827949593607771,1.6203607572210637e-24,11.765002530473412,8.195189834870423,7.3123948755096455,6.7488827697048e-22,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RN7SK,0.4326926878611346,7.794704297819244e-10,6.890021074611271,8.174546029092951,7.741853341231817,3.659596268932613e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RND3,0.7633648486721789,5.355423529841489e-11,8.05723854282451,8.286022992296136,7.522658143623957,3.0818960551277963e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNU1-3,1.2421791387538876,1.273601644054942e-38,19.909129011004804,8.49589338913483,7.253714250380942,2.2323583483524683e-35,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNU1-5,1.4539108536973027,3.384229052564552e-42,20.648849163189222,8.848755373503566,7.394844519806264,7.909131308568501e-39,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNU1A3,1.4411687361209582,1.5057436562373667e-47,21.616470600468503,9.076462480794715,7.635293744673757,5.278509865578109e-44,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNU1F1,0.9655213328012939,1.641671213752217e-41,18.103769389565134,8.20932669683076,7.243805364029465,3.4530091474457257e-38,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNU1G2,1.1768785947266345,5.304356539231014e-40,19.407443598594696,8.390566366538291,7.2136877718116565,9.701668110253525e-37,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNU4-2,0.6808273457044827,3.2916219113136934e-23,12.410530478697856,7.697759169434158,7.016931823729675,1.1636021759935559e-20,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNU4ATAC,0.41757183565410916,7.747127679049514e-18,11.175043314724636,7.359337244537439,6.94176540888333,1.3522756019691946e-15,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNU6-1,1.2693043295180093,2.90030737234845e-26,15.211981393293573,10.96482812812064,9.69552379860263,1.4023819566963476e-23,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RNU6-15,1.2969322175034055,1.5559535242981855e-26,15.507950818579973,11.01861845723499,9.721686239731584,8.080777395882935e-24,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RNY1,0.44748091177975624,5.053332900274237e-13,9.396205747933406,7.807172147838445,7.359691236058689,4.1600500022668557e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNY3,0.5993859091180589,5.634255400048261e-11,8.122519262463157,8.249675093913064,7.650289184795005,3.2291038407878776e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RNY4,0.5393778204659512,1.9657780531716765e-14,10.375687082982884,7.68677967920447,7.147401858738519,2.007145275795459e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RPA3,-0.39793205960469535,3.626958681982455e-09,-7.143204633994496,9.67565712516728,10.073589184771976,1.4572614219193497e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RPL15,-0.6103127028971826,5.240117311370349e-21,-14.432062166622961,10.958886011080498,11.56919871397768,1.4407582675648135e-18,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RPL22,-0.5175485401356283,5.448127275470903e-15,-10.899359356686613,10.37561060737407,10.893159147509698,5.983978331520482e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RPL34,-0.5555562412738873,3.364806666430608e-12,-9.357456344347737,8.2845723495235,8.840128590797388,2.374955067730476e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RPL7L1,0.3813515742492246,0.0005964851828464257,3.6991323774749527,12.56907237579875,12.187720801549526,0.005231931231609798,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RPPH1,0.5236893415841477,1.587828937821703e-23,12.152965580017376,7.52509483388567,7.001405492301522,6.017585579040142e-21,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RPRC1,0.41119095163355013,1.5122710384978732e-11,7.975464599542092,9.404682674161574,8.993491722528024,9.58082918320633e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RRAD,0.9435645109796207,8.43523807187216e-38,16.072901932349797,7.96734327893815,7.02377876795853,1.364789076805562e-34,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RRBP1,0.42188110069910323,1.0883765648224947e-09,7.2159835585457195,10.309792382213315,9.887911281514212,4.939022324960937e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RSRC2,0.49234663404549295,1.893141454113149e-09,7.286921240638476,9.69335527799293,9.201008643947437,8.118122482179188e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RTN4,-0.7340867530903754,1.8634048063878455e-09,-7.025595150478541,8.926131702805066,9.660218455895441,7.998760203093622e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
RUFY3,0.4823240055202689,2.9255623833971168e-15,10.442923918772538,8.75941220515323,8.277088199632962,3.399713612772556e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
RXRA,-0.43603818541252615,4.7644636979854266e-07,-5.7908311878203875,9.172838576531836,9.608876761944362,1.128528684589825e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
S100A1,0.491945596129308,3.2494188593024637e-13,8.660886417894679,7.575946820477815,7.084001224348507,2.755913370045902e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
S100A11,0.684310352559045,7.226411032877632e-08,6.281426208499876,9.032637923879845,8.3483275713208,2.134785343539771e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
S100A8,0.8259804156590596,5.289180859600274e-16,9.04695191664249,8.321785032826934,7.495804617167875,6.93146327790669e-14,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
S100A9,1.1390387294667432,2.9364074636990297e-22,11.920689006224949,8.651170560525863,7.512131831059119,9.650457248080241e-20,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SAMM50,-0.38860115144623286,1.0239821796728015e-08,-6.814913492038843,8.94004154429243,9.328642695738663,3.678553232476152e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SASH1,0.4952249013060115,1.0282524517077286e-06,5.558027805430521,9.107070064334865,8.611845163028853,2.2024183241338604e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SAT1,0.40022130635228237,1.7257899867274255e-13,8.823805363962459,12.38798451212637,11.987763205774087,1.5188035014992178e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SAT2,-0.38295573760867185,0.0033604080218703706,-3.0789674834159864,9.880327745549572,10.263283483158244,0.02198480315023653,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SBNO2,0.39286585542714914,1.7865351870297693e-24,12.3502378271736,7.465336404914104,7.072470549486955,7.2965219138622625e-22,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SC4MOL,0.6418963758240892,2.548640732836229e-13,8.49634417205341,9.756635820251521,9.114739444427432,2.1791396282158872e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SDCBP,0.4328904529612583,8.71206858847414e-06,4.922580810675838,9.111888095532438,8.67899764257118,0.00014106643160559723,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SDF2L1,0.4713597906525262,3.0267054922214345e-16,9.27773859982734,9.2752562153269,8.803896424674374,4.09403279553952e-14,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SELE,1.597855750257172,2.133490842268777e-26,14.377276912055796,8.710373662364589,7.112517912107417,1.068447134068103e-23,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SELK,0.38302681932813165,5.4806407744514815e-11,7.817865588794212,9.146837858299973,8.763811038971841,3.1496463860498697e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SEMA3E,0.5160504815115097,0.0031576334125262553,3.110661866033628,10.813428866734322,10.297378385222812,0.020878994775973277,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SEMA4B,0.8548393101741549,1.7286781981594414e-17,11.012068092751717,8.368186814075363,7.513347503901208,2.786218611569855e-15,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SEPHS2,0.39606185211300904,3.085270261171504e-05,4.562582364166107,10.17368342541325,9.777621573300241,0.00042276242370261133,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SEPP1,-1.1192469007552912,4.2484596180337124e-13,-9.411944856321467,10.580471381342077,11.699718282097368,3.532014836992573e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SERPINA1,1.2874399078118692,1.4167018429463619e-21,11.587846568651692,12.051017620078447,10.763577712266578,4.2875105343327056e-19,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SERPINA3,3.543908780338837,2.466896227900388e-32,18.404950980510613,11.269401458567506,7.725492678228669,2.3061094137574585e-29,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SERPINA6,-0.6225423088100754,5.40554973074494e-10,-8.116103020120624,6.913678343726722,7.536220652536797,2.601776436192762e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SERPINB1,0.6201654239780936,3.592229298757755e-21,11.416700772587191,8.882460649395929,8.262295225417835,1.0141899994016273e-18,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SERPINE1,0.7770596585192369,3.1833681605108474e-10,7.42802211684709,8.179536451191668,7.402476792672431,1.59612334217175e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SERPINE2,0.6824127873320283,2.2420159856227182e-10,7.110146650641223,10.863462579468496,10.181049792136468,1.152993722092798e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SERPINH1,1.6928187072905043,2.710572841589352e-41,19.747849782769904,9.502334917963445,7.809516210672941,5.182984896688148e-38,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SERTAD1,1.0813357195423698,1.28702617029135e-10,8.205606497373848,9.749029803380056,8.667694083837686,6.905781875720181e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SFRS7,0.3938961005754642,1.0667971241113425e-06,5.419437290852988,9.121864565886648,8.727968465311184,2.274554212873383e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SFXN2,-0.5383428020412078,3.130886164192747e-05,-4.615141768949212,7.757057634758065,8.295400436799273,0.0004280370109492892,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SH3YL1,-0.39635428663119754,0.0003095329995409384,-3.877614039332157,8.974166144459886,9.370520431091084,0.003017641875246502,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SHANK2,-0.398683176712467,6.135792010153122e-07,-5.866895289385831,7.143793599947478,7.542476776659945,1.4079172284481152e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SHC1,0.47990011898115803,5.51895869526864e-12,8.30219322206258,9.469642985922167,8.98974286694101,3.7385835013504973e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SHCBP1,0.4092324023458058,5.818477159564432e-05,4.449822285860531,13.037898025632549,12.628665623286743,0.000735916652650021,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SHISA5,0.41043556876168097,6.665601067681413e-09,6.814628868945916,9.429249720769223,9.018814152007542,2.512561291345466e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SHROOM4,0.6002985261815823,0.0005382507682509078,3.71884949331131,10.60497139414323,10.004672867961649,0.0048064217796252705,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SIGIRR,-0.519192060744146,8.491893862446114e-07,-5.7125046120839515,7.379905150384047,7.899097211128193,1.8663975920142144e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SIK1,0.6647020977272389,8.028185787674813e-17,10.040513957211491,7.736544022308,7.071841924580761,1.2018565534879586e-14,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SIVA1,-0.470805299680471,2.225541748966094e-11,-8.734022740358089,9.29537566160095,9.766180961281421,1.3647502150693395e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SLC10A2,-0.5123121745829113,8.794201049560068e-05,-4.340712666739809,7.310852879171799,7.82316505375471,0.0010450442247227215,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC16A12,-0.5767234293733781,2.351328541373689e-06,-5.464264179679951,7.598620835947476,8.175344265320854,4.4960608068166806e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC16A3,0.7615045325099192,8.20221286589384e-12,8.287444370320085,8.22962089863301,7.468116366123091,5.442310546207511e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC16A4,-0.46542483472177576,0.00014700341280755912,-4.140930576748122,7.948228103241786,8.413652937963562,0.0016171528678283445,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC16A5,0.8082302223996223,3.592493431162449e-07,5.810677447285767,9.119590843705726,8.311360621306104,8.853275991137126e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC16A9,-0.986362274530471,0.00045822071978179836,-3.7614489715560193,10.065922085604358,11.052284360134829,0.004194988252243941,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC20A1,1.1395259786349214,1.3912437275707796e-14,10.561647308345274,9.680380328797712,8.54085435016279,1.4594875283720695e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SLC22A2,-0.6219497205909388,1.144494608745214e-05,-4.8887688242205725,9.855027436413835,10.476977157004773,0.00017911255471013738,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC23A1,-0.7357894420713542,1.0061542736401759e-05,-4.990332682291415,7.721238595756221,8.457028037827575,0.00016062957050937867,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC23A3,-1.390499388272202,2.015721136342709e-07,-6.077764952871032,9.172299167154895,10.562798555427097,5.303023204660959e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC25A1,-0.41452300649681284,0.00015939447821104873,-4.121843496595412,8.565096981243908,8.97961998774072,0.0017348635226142786,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC25A10,-0.5143759334487079,0.00018305551368156473,-4.059975665678848,8.227426951216712,8.74180288466542,0.0019500117229785726,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC25A25,0.8714413407643375,1.847842900570357e-20,12.380958000116882,7.924633930566356,7.053192589802018,4.8281495216331185e-18,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC25A34,-0.6939039428836695,3.557859442802018e-11,-8.46564589834758,7.053593389326708,7.7474973322103775,2.108006664512007e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC25A42,-0.4832222775606123,0.004634535179907403,-2.955235077110679,9.315920444873166,9.799142722433778,0.02859084783885683,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC26A6,-0.4641627789722884,2.9778246890756034e-06,-5.267191118434393,7.973946373393383,8.438109152365671,5.506292360234875e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC27A2,-0.8578101494635231,0.0005501277499702139,-3.724597742816415,9.860611324310918,10.718421473774441,0.004887481321646672,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC2A1,0.40209985911946866,4.6467898915176826e-05,4.3974609694348,8.60736287570881,8.205263016589342,0.0006042550552286688,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SLC2A3,2.0545991262756775,2.5071226753526667e-18,14.16661888379448,10.075676797955758,8.02107767168008,4.832927849280154e-16,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SLC2A4RG,-0.6065994453730843,3.926315242270761e-09,-7.170905225227445,7.989266138549252,8.595865583922336,1.5655763345649677e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC2A5,-1.1915479028504752,3.6529765234958706e-08,-6.623415678705022,8.46514682652982,9.656694729380295,1.1694806956917868e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC34A2,0.6736538521474396,7.554357796611713e-22,10.837521606602497,7.720828474787907,7.047174622640467,2.3196289739420795e-19,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC37A4,-0.5637073956135392,0.0013539032935359358,-3.410318091468589,10.911784602399933,11.475491998013473,0.010338473379774227,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC39A1,0.6085140971960623,1.698084576558785e-08,6.68310084311883,8.997870828052069,8.389356730856006,5.817045918737655e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC39A14,0.767879030189837,8.748203710345266e-15,9.314905318701777,8.800352061680126,8.032473031490289,9.316726214761883e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC4A5,0.47930966276833686,8.066363910573301e-05,4.324986428778889,9.371499091427165,8.892189428658828,0.0009695078017888202,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
SLC6A10P,0.6036403180669137,2.990949684781684e-10,7.50112124447088,9.466269923689406,8.862629605622493,1.510447543694011e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
SLC6A12,0.6615705858826608,8.231606121131154e-07,5.636857715557041,9.532759280103505,8.871188694220844,1.8215622025124894e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
